Test Trajectory,Test Trajectory Timestep,Learner Trajectory,Learner Trajectory Timestep,Test Actions,Learner Actions,Test Rewards,Learner Rewards,Test Return,Learner Return
11_125_127_61_325_28_367_286_312_48_316_317_324_340_33_343,202,11_125_127_61_325_28_367_286_312_48_316_317_324_341_343,202,1_1_1_1_1_1_1_1_1_1_1_1_1_4_4,1_1_1_1_1_1_1_1_1_1_1_1_2_4,0.6502558588981628_0.6504595875740051_1.0317033529281616_0.6508228778839111_1.0616637468338013_1.0393494367599487_0.650400698184967_1.020139217376709_1.0783944129943848_1.0348597764968872_1.0758779048919678_0.6456469297409058_1.0497491359710693_1.0170958042144775_1.0262985229492188,0.6502558588981628_0.6504595875740051_1.0317033529281616_0.6508228778839111_1.0616637468338013_1.0393494367599487_0.650400698184967_1.020139217376709_1.0783944129943848_1.0348597764968872_1.0758779048919678_0.6456469297409058_1.0672688484191895_1.0057748556137085,13.682717263698578,12.66261750459671
124_11_125_127_61_325_28_367_286_312_48_316_317_324_341_343,205,124_11_125_127_61_325_28_367_286_312_48_316_317_324_341_343,205,1_1_1_1_1_1_1_1_1_1_1_1_1_2_4,1_1_1_1_1_1_1_1_1_1_1_1_1_2_4,1.0717015266418457_0.6499629020690918_0.6501920223236084_1.0320568084716797_0.6506829261779785_1.0617293119430542_1.0391126871109009_0.6503146886825562_1.019700527191162_1.0793570280075073_1.034321904182434_1.0760799646377563_0.6454615592956543_1.0663896799087524_1.006125807762146,1.0717015266418457_0.6499629020690918_0.6501920223236084_1.0320568084716797_0.6506829261779785_1.0617293119430542_1.0391126871109009_0.6503146886825562_1.019700527191162_1.0793570280075073_1.034321904182434_1.0760799646377563_0.6454615592956543_1.0663896799087524_1.006125807762146,13.733189344406128,13.733189344406128
124_11_125_127_61_325_28_367_286_312_48_316_317_324_341_343,202,124_11_125_127_61_325_28_367_286_312_48_316_317_324_341_343,202,1_1_1_1_1_1_1_1_1_1_1_1_1_2_4,1_1_1_1_1_1_1_1_1_1_1_1_1_2_4,1.0717196464538574_0.6502558588981628_0.6504595875740051_1.0317033529281616_0.6508228778839111_1.0616637468338013_1.0393494367599487_0.650400698184967_1.020139217376709_1.0783944129943848_1.0348597764968872_1.0758779048919678_0.6456469297409058_1.0672688484191895_1.0057748556137085,1.0717196464538574_0.6502558588981628_0.6504595875740051_1.0317033529281616_0.6508228778839111_1.0616637468338013_1.0393494367599487_0.650400698184967_1.020139217376709_1.0783944129943848_1.0348597764968872_1.0758779048919678_0.6456469297409058_1.0672688484191895_1.0057748556137085,13.734337151050568,13.734337151050568
0_330_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_244_151_85_292_293_294_296_203_190_397_350,201,0_330_338_154_173_142_145_0_330_338_154_173_142_145_0_330_338_154_173_142_145_0_330_338_154_173_142_145_0_330_338_154_173_142_145_0_330_338_154_173_142_145_0_330_338_154_173_142_145_0_330,201,2_2_3_3_3_3_3_3_3_3_3_3_3_2_2_2_0_0_7_7_7_7_7_7_7_7_7,2_2_3_1_1_3_N/A_2_2_3_1_1_3_N/A_2_2_3_1_1_3_N/A_2_2_3_1_1_3_N/A_2_2_3_1_1_3_N/A_2_2_3_1_1_3_N/A_2_2_3_1_1_3_N/A_2,1.112891674041748_0.6681058406829834_1.05519700050354_1.0597542524337769_1.0369181632995605_0.6590444445610046_1.0584896802902222_0.6563087701797485_1.0275793075561523_1.0467010736465454_0.6630088090896606_1.0519951581954956_1.0236812829971313_1.0745017528533936_0.6606422066688538_1.080073356628418_1.01742684841156_1.016502857208252_1.0049467086791992_0.6513437032699585_0.648175060749054_0.9916946887969971_1.0135101079940796_0.9919114112854004_1.0150988101959229_1.0109174251556396_1.0041569471359253,1.12740159034729_0.6485276222229004_1.0533198118209839_1.0306510925292969_1.0647653341293335_1.039880633354187_N/A_1.12740159034729_0.6485276222229004_1.0533198118209839_1.0306510925292969_1.0647653341293335_1.039880633354187_N/A_1.12740159034729_0.6485276222229004_1.0533198118209839_1.0306510925292969_1.0647653341293335_1.039880633354187_N/A_1.12740159034729_0.6485276222229004_1.0533198118209839_1.0306510925292969_1.0647653341293335_1.039880633354187_N/A_1.12740159034729_0.6485276222229004_1.0533198118209839_1.0306510925292969_1.0647653341293335_1.039880633354187_N/A_1.12740159034729_0.6485276222229004_1.0533198118209839_1.0306510925292969_1.0647653341293335_1.039880633354187_N/A_1.12740159034729_0.6485276222229004_1.0533198118209839_1.0306510925292969_1.0647653341293335_1.039880633354187_N/A_1.12740159034729,25.300577342510223,42.87922418117523
41_43_45_46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_350,204,41_43_45_46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_350,204,7_7_7_7_7_7_7_0_0_0_7_7_7_7_7_7_7_7_7,7_7_7_7_7_7_7_0_0_0_7_7_7_7_7_7_7_7_7,1.0079259872436523_0.6501185894012451_0.985573410987854_1.0013383626937866_0.986950159072876_1.0185811519622803_0.9927233457565308_1.3103092908859253_1.0226449966430664_1.016219973564148_1.0058207511901855_0.6511129140853882_0.6475595235824585_0.9908563494682312_1.01228666305542_0.9909361600875854_1.0165233612060547_1.0125131607055664_1.003821611404419,1.0079259872436523_0.6501185894012451_0.985573410987854_1.0013383626937866_0.986950159072876_1.0185811519622803_0.9927233457565308_1.3103092908859253_1.0226449966430664_1.016219973564148_1.0058207511901855_0.6511129140853882_0.6475595235824585_0.9908563494682312_1.01228666305542_0.9909361600875854_1.0165233612060547_1.0125131607055664_1.003821611404419,18.323815762996674,18.323815762996674
64_46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_351,200,64_46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397_351,200,7_7_7_7_7_0_0_0_7_7_7_7_7_7_7_7_5,7_7_7_7_7_0_0_0_7_7_7_7_7_7_7_7_5,0.9950977563858032_1.001737117767334_0.9879680871963501_1.0172948837280273_0.9931272268295288_1.3105331659317017_1.0225435495376587_1.0153332948684692_1.0067968368530273_0.6492536067962646_0.6490591168403625_0.9913547039031982_1.016120195388794_0.9889153242111206_1.01448392868042_1.0128581523895264_1.0864160060882568,0.9950977563858032_1.001737117767334_0.9879680871963501_1.0172948837280273_0.9931272268295288_1.3105331659317017_1.0225435495376587_1.0153332948684692_1.0067968368530273_0.6492536067962646_0.6490591168403625_0.9913547039031982_1.016120195388794_0.9889153242111206_1.01448392868042_1.0128581523895264_1.0864160060882568,16.758892953395844,16.758892953395844
231_230_408_419_76_271_388_311_31_267_56_35_151_85_292_293_294_296_203_190_397_351,206,231_230_408_419_76_271_388_311_31_267_56_35_151_85_292_293_294_296_203_190_397_351,206,6_6_6_6_6_6_6_6_6_6_6_0_7_7_7_7_7_7_7_7_5,6_6_6_6_6_6_6_6_6_6_6_0_7_7_7_7_7_7_7_7_5,0.6660272479057312_0.6582809090614319_1.0977188348770142_1.0981659889221191_1.0922951698303223_1.0674083232879639_0.6584157943725586_1.0984874963760376_1.3656196594238281_1.1036206483840942_1.0915004014968872_1.0068782567977905_1.0070356130599976_0.6505224704742432_0.6468150615692139_0.9934000968933105_1.0110653638839722_0.9910846948623657_1.0142878293991089_1.0120069980621338_1.0872634649276733,0.6660272479057312_0.6582809090614319_1.0977188348770142_1.0981659889221191_1.0922951698303223_1.0674083232879639_0.6584157943725586_1.0984874963760376_1.3656196594238281_1.1036206483840942_1.0915004014968872_1.0068782567977905_1.0070356130599976_0.6505224704742432_0.6468150615692139_0.9934000968933105_1.0110653638839722_0.9910846948623657_1.0142878293991089_1.0120069980621338_1.0872634649276733,20.417900323867798,20.417900323867798
231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356,202,231_230_408_419_76_271_388_311_31_267_56_35_152_250_242_356,202,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7,6_6_6_6_6_6_6_6_6_6_6_6_6_6_7,0.6650813817977905_0.6603622436523438_1.0979301929473877_1.098138451576233_1.093437671661377_1.0692979097366333_0.6589680314064026_1.0996503829956055_1.3608384132385254_1.0975526571273804_1.0952491760253906_1.0926158428192139_1.0940661430358887_1.0619347095489502_0.6472511291503906,0.6650813817977905_0.6603622436523438_1.0979301929473877_1.098138451576233_1.093437671661377_1.0692979097366333_0.6589680314064026_1.0996503829956055_1.3608384132385254_1.0975526571273804_1.0952491760253906_1.0926158428192139_1.0940661430358887_1.0619347095489502_0.6472511291503906,14.892374336719513,14.892374336719513
1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54_357,205,1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54_357,205,2_3_3_3_3_3_3_3_3_3_3_3_2_2_2_2_2_2_4,2_3_3_3_3_3_3_3_3_3_3_3_2_2_2_2_2_2_4,0.6911522150039673_1.0528393983840942_1.0544235706329346_1.0343014001846313_0.6588090658187866_1.0533924102783203_0.657112717628479_1.0330467224121094_1.0525522232055664_0.6589813828468323_1.0520548820495605_1.044188141822815_1.0806429386138916_0.6618139147758484_1.0826228857040405_1.0773048400878906_1.0767581462860107_1.0882645845413208_1.0495755672454834,0.6911522150039673_1.0528393983840942_1.0544235706329346_1.0343014001846313_0.6588090658187866_1.0533924102783203_0.657112717628479_1.0330467224121094_1.0525522232055664_0.6589813828468323_1.0520548820495605_1.044188141822815_1.0806429386138916_0.6618139147758484_1.0826228857040405_1.0773048400878906_1.0767581462860107_1.0882645845413208_1.0495755672454834,18.159837007522583,18.159837007522583
1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54_357,202,1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54_357,202,2_3_3_3_3_3_3_3_3_3_3_3_2_2_2_2_2_2_4,2_3_3_3_3_3_3_3_3_3_3_3_2_2_2_2_2_2_4,0.69135582447052_1.0522899627685547_1.0545318126678467_1.034658670425415_0.6592307090759277_1.0522174835205078_0.656857430934906_1.0330495834350586_1.0520329475402832_0.6603268980979919_1.0504701137542725_1.0446128845214844_1.0806727409362793_0.6615660190582275_1.0804020166397095_1.079054832458496_1.0773683786392212_1.0880451202392578_1.0523536205291748,0.69135582447052_1.0522899627685547_1.0545318126678467_1.034658670425415_0.6592307090759277_1.0522174835205078_0.656857430934906_1.0330495834350586_1.0520329475402832_0.6603268980979919_1.0504701137542725_1.0446128845214844_1.0806727409362793_0.6615660190582275_1.0804020166397095_1.079054832458496_1.0773683786392212_1.0880451202392578_1.0523536205291748,18.161097049713135,18.161097049713135
1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54_358,202,1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_245_37_54_358,202,2_3_3_3_3_3_3_3_3_3_3_3_2_2_2_2_2_2_2,2_3_3_3_3_3_3_3_3_3_3_3_2_2_2_2_2_2_2,0.6904355883598328_1.0532455444335938_1.0530743598937988_1.0340369939804077_0.6589118838310242_1.0516507625579834_0.6567826867103577_1.0324475765228271_1.0512691736221313_0.6611574292182922_1.0499666929244995_1.0421255826950073_1.077000617980957_0.6613321900367737_1.080367088317871_1.0899732112884521_1.0808268785476685_1.090537190437317_1.0816106796264648,0.6904355883598328_1.0532455444335938_1.0530743598937988_1.0340369939804077_0.6589118838310242_1.0516507625579834_0.6567826867103577_1.0324475765228271_1.0512691736221313_0.6611574292182922_1.0499666929244995_1.0421255826950073_1.077000617980957_0.6613321900367737_1.080367088317871_1.0899732112884521_1.0808268785476685_1.090537190437317_1.0816106796264648,18.19675213098526,18.19675213098526
133_135_390_400_405_172_356_362_193_185_177_404_194_174_365,202,133_135_389_138_405_172_356_362_193_185_177_404_194_174_365,202,6_1_0_7_7_7_7_7_7_7_7_1_3_5,6_7_2_7_7_7_7_7_7_7_7_1_3_5,1.1001218557357788_1.0634443759918213_1.052507996559143_1.0036883354187012_1.0065433979034424_0.6511841416358948_1.0163482427597046_1.0124928951263428_0.6472429037094116_1.2487046718597412_0.6460283994674683_1.050722599029541_1.0691286325454712_1.0469970703125,1.1001218557357788_0.9924339056015015_1.09857177734375_0.6507743000984192_1.0065433979034424_0.6511841416358948_1.0163482427597046_1.0124928951263428_0.6472429037094116_1.2487046718597412_0.6460283994674683_1.050722599029541_1.0691286325454712_1.0469970703125,13.615155518054962,13.237294793128967
1_338_154_174_364_178_180_337_182_186_347_403_243_212_25_252_244_151_85_292_293_294_296_203_191_395,201,1_338_154_174_364_178_179_209_0_330_338_154_174_364_178_179_209_0_330_338_154_174_364_178_179_209_0_330_338_154_174_364_178_179_209_0_330_338_154_174_364_178_179_209_0_330_338_154_174_364_178,201,2_3_3_3_3_3_3_3_3_3_3_3_2_2_2_0_0_7_7_7_7_7_7_1_0,2_3_3_3_3_1_7_N/A_2_2_3_3_3_3_1_7_N/A_2_2_3_3_3_3_1_7_N/A_2_2_3_3_3_3_1_7_N/A_2_2_3_3_3_3_1_7_N/A_2_2_3_3_3_3,0.6904191374778748_1.0560979843139648_1.0622252225875854_1.0310317277908325_0.6597089171409607_1.061132788658142_0.6569427847862244_1.026312232017517_1.0474830865859985_0.6603995561599731_1.0516066551208496_1.025979995727539_1.0741108655929565_0.660790205001831_1.0802006721496582_1.0170702934265137_1.017035961151123_1.0058064460754395_0.6516520977020264_0.6475957632064819_0.9920282363891602_1.0149625539779663_0.9944010972976685_1.046949863433838_1.0229735374450684,0.6933680772781372_1.0533113479614258_1.061018705368042_1.0341877937316895_0.6671366095542908_1.011141061782837_0.991476833820343_N/A_1.12090003490448_0.6684488654136658_1.0533113479614258_1.061018705368042_1.0341877937316895_0.6671366095542908_1.011141061782837_0.991476833820343_N/A_1.12090003490448_0.6684488654136658_1.0533113479614258_1.061018705368042_1.0341877937316895_0.6671366095542908_1.011141061782837_0.991476833820343_N/A_1.12090003490448_0.6684488654136658_1.0533113479614258_1.061018705368042_1.0341877937316895_0.6671366095542908_1.011141061782837_0.991476833820343_N/A_1.12090003490448_0.6684488654136658_1.0533113479614258_1.061018705368042_1.0341877937316895_0.6671366095542908_1.011141061782837_0.991476833820343_N/A_1.12090003490448_0.6684488654136658_1.0533113479614258_1.061018705368042_1.0341877937316895_0.6671366095542908,23.254917681217194,42.547128796577454
41_43_45_46_321_26_29_328_240_244_151_85_292_293_294_296_203_191_395,200,41_43_45_46_321_26_29_328_240_244_151_85_292_293_294_296_203_191_395,200,7_7_7_7_7_7_7_0_0_0_7_7_7_7_7_7_1_0,7_7_7_7_7_7_7_0_0_0_7_7_7_7_7_7_1_0,1.0077284574508667_0.6491290926933289_0.9861792325973511_1.0010783672332764_0.988319993019104_1.0170931816101074_0.9924967288970947_1.3111910820007324_1.0224952697753906_1.0160534381866455_1.006899118423462_0.6496720910072327_0.6488662362098694_0.9918699264526367_1.017059087753296_0.9914097785949707_1.0485639572143555_1.023028016090393,1.0077284574508667_0.6491290926933289_0.9861792325973511_1.0010783672332764_0.988319993019104_1.0170931816101074_0.9924967288970947_1.3111910820007324_1.0224952697753906_1.0160534381866455_1.006899118423462_0.6496720910072327_0.6488662362098694_0.9918699264526367_1.017059087753296_0.9914097785949707_1.0485639572143555_1.023028016090393,17.369133055210114,17.369133055210114
231_230_408_419_76_271_388_311_31_267_56_35_151_85_292_293_294_296_203_191_395,202,231_230_408_419_76_271_388_311_31_267_56_35_151_85_292_293_294_296_203_191_395,202,6_6_6_6_6_6_6_6_6_6_6_0_7_7_7_7_7_7_1_0,6_6_6_6_6_6_6_6_6_6_6_0_7_7_7_7_7_7_1_0,0.6630761027336121_0.6596642732620239_1.0986371040344238_1.0960010290145874_1.0941063165664673_1.0685020685195923_0.6596607565879822_1.0975639820098877_1.3631807565689087_1.1019823551177979_1.092022180557251_1.0080262422561646_1.0024278163909912_0.6498001217842102_0.6502060294151306_0.992189884185791_1.0177395343780518_0.9922189712524414_1.0467212200164795_1.0229696035385132,0.6630761027336121_0.6596642732620239_1.0986371040344238_1.0960010290145874_1.0941063165664673_1.0685020685195923_0.6596607565879822_1.0975639820098877_1.3631807565689087_1.1019823551177979_1.092022180557251_1.0080262422561646_1.0024278163909912_0.6498001217842102_0.6502060294151306_0.992189884185791_1.0177395343780518_0.9922189712524414_1.0467212200164795_1.0229696035385132,19.376696348190308,19.376696348190308
231_230_408_419_76_271_388_311_31_267_56_35_151_85_292_293_294_296_203_191_395,200,231_230_408_419_76_271_388_311_31_267_56_35_151_85_292_293_294_296_203_191_395,200,6_6_6_6_6_6_6_6_6_6_6_0_7_7_7_7_7_7_1_0,6_6_6_6_6_6_6_6_6_6_6_0_7_7_7_7_7_7_1_0,0.6611751914024353_0.6570605635643005_1.097726583480835_1.1009941101074219_1.0954115390777588_1.0641182661056519_0.6597077250480652_1.0956416130065918_1.3654069900512695_1.1009886264801025_1.0912703275680542_1.005301833152771_1.006899118423462_0.6496720910072327_0.6488662362098694_0.9918699264526367_1.017059087753296_0.9914097785949707_1.0485639572143555_1.023028016090393,0.6611751914024353_0.6570605635643005_1.097726583480835_1.1009941101074219_1.0954115390777588_1.0641182661056519_0.6597077250480652_1.0956416130065918_1.3654069900512695_1.1009886264801025_1.0912703275680542_1.005301833152771_1.006899118423462_0.6496720910072327_0.6488662362098694_0.9918699264526367_1.017059087753296_0.9914097785949707_1.0485639572143555_1.023028016090393,19.372171580791473,19.372171580791473
243_212_25_252_244_151_85_292_293_294_296_203_190_398_393_395,200,243_212_25_252_244_151_85_292_293_294_296_203_191_395,200,2_2_2_0_0_7_7_7_7_7_7_7_1_3_0,2_2_2_0_0_7_7_7_7_7_7_1_0,1.0737600326538086_0.6611436605453491_1.0808309316635132_1.0165740251541138_1.0160534381866455_1.006899118423462_0.6496720910072327_0.6488662362098694_0.9918699264526367_1.017059087753296_0.9914097785949707_1.0126464366912842_1.0442980527877808_1.093478798866272_0.986479640007019,1.0737600326538086_0.6611436605453491_1.0808309316635132_1.0165740251541138_1.0160534381866455_1.006899118423462_0.6496720910072327_0.6488662362098694_0.9918699264526367_1.017059087753296_0.9914097785949707_1.0485639572143555_1.023028016090393,14.291041254997253,12.225730299949646
64_46_321_26_29_328_240_244_151_85_292_293_294_296_203_191_396,205,64_46_321_26_29_328_240_244_151_85_292_293_294_296_203_191_396,205,7_7_7_7_7_0_0_0_7_7_7_7_7_7_1_3,7_7_7_7_7_0_0_0_7_7_7_7_7_7_1_3,0.9956890344619751_1.0011695623397827_0.9876117706298828_1.0178568363189697_0.9923508167266846_1.3108323812484741_1.0228750705718994_1.0191657543182373_1.003257393836975_0.6510699391365051_0.6482090950012207_0.9919986128807068_1.0130308866500854_0.9942053556442261_1.0451412200927734_1.1362146139144897,0.9956890344619751_1.0011695623397827_0.9876117706298828_1.0178568363189697_0.9923508167266846_1.3108323812484741_1.0228750705718994_1.0191657543182373_1.003257393836975_0.6510699391365051_0.6482090950012207_0.9919986128807068_1.0130308866500854_0.9942053556442261_1.0451412200927734_1.1362146139144897,15.830678343772888,15.830678343772888
120_41_43_45_46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397,205,120_41_43_45_46_321_26_29_328_240_244_151_85_292_293_294_296_203_190_397,205,7_7_7_7_7_7_7_7_0_0_0_7_7_7_7_7_7_7_7,7_7_7_7_7_7_7_7_0_0_0_7_7_7_7_7_7_7_7,0.6499707698822021_1.007913589477539_0.6501193046569824_0.9860101938247681_1.0009742975234985_0.9874061346054077_1.0178406238555908_0.9927883148193359_1.3103454113006592_1.0226340293884277_1.0179263353347778_1.0033307075500488_0.6507803201675415_0.648413896560669_0.9910650253295898_1.0119013786315918_0.991875410079956_1.0151954889297485_1.019763469696045,0.6499707698822021_1.007913589477539_0.6501193046569824_0.9860101938247681_1.0009742975234985_0.9874061346054077_1.0178406238555908_0.9927883148193359_1.3103454113006592_1.0226340293884277_1.0179263353347778_1.0033307075500488_0.6507803201675415_0.648413896560669_0.9910650253295898_1.0119013786315918_0.991875410079956_1.0151954889297485_1.019763469696045,17.97625470161438,17.97625470161438
